date,product_category,region,units_sold,revenue,profit,new_customers,returning_customers,churn_rate,orders,avg_order_value,returns_units,return_rate,marketing_spend,operating_cost,net_profit,inventory_units,stockout_days
2020-03-16,Clothing,South,461,26372.98,11211.52,29,171,0.0391,209,126.16,32,0.0694,2101.98,9392.87,1818.65,1209,5
2020-03-16,Clothing,East,554,26804.36,9563.97,39,177,0.0369,299,85.4,51,0.0921,1531.13,6983.88,2580.09,778,1
2020-03-16,Clothing,West,379,23376.12,7127.34,32,111,0.046,219,106.5,25,0.066,2672.29,8396.82,-1269.48,1034,1
2020-03-16,Groceries,North,771,6947.47,2447.18,106,292,0.04,250,27.83,24,0.0311,684.25,3256.86,-809.68,1628,3
2020-03-16,Groceries,South,778,8997.02,2481.05,57,238,0.059,275,31.71,58,0.0746,914.5,3429.36,-948.31,1249,4
2020-03-16,Groceries,East,803,9415.55,3822.64,62,244,0.046,293,33.09,71,0.0884,772.28,3775.62,47.02,1555,3
2020-03-16,Groceries,West,888,12421.96,5083.61,97,261,0.0576,426,28.22,82,0.0923,1202.79,3828.49,1255.12,1881,0
2020-03-16,Furniture,North,141,39746.98,13781.08,11,27,0.0507,48,798.48,12,0.0851,4806.71,17244.09,-3463.01,225,1
2020-03-16,Furniture,South,164,42144.64,12743.56,11,55,0.0479,47,917.89,13,0.0793,5384.27,24159.85,-11416.29,294,0
2020-03-16,Furniture,East,336,177247.17,52131.74,22,94,0.0402,194,920.66,19,0.0565,9985.29,47304.81,4826.93,299,1
2020-03-16,Furniture,West,144,31820.21,7224.02,7,71,0.053,47,690.95,10,0.0694,3950.21,18355.64,-11131.62,291,0
2020-03-16,Sports,North,276,21928.9,8006.96,12,58,0.0339,109,199.19,19,0.0688,2392.64,8743.62,-736.66,458,2
2020-03-16,Sports,South,209,20563.98,8147.95,15,85,0.0385,100,204.93,12,0.0574,1950.57,7348.5,799.45,452,1
2020-03-16,Sports,East,277,19574.37,5557.32,26,106,0.0499,96,200.3,22,0.0794,1859.24,7582.78,-2025.46,522,1
2020-03-16,Sports,West,170,15754.6,6654.06,13,45,0.0505,66,249.4,8,0.0471,1884.28,9008.34,-2354.28,472,2
2020-03-23,Electronics,North,221,54240.97,21410.83,28,53,0.0601,97,547.38,7,0.0317,5825.49,23258.82,-1847.99,476,3
2020-03-23,Electronics,South,228,126641.88,38100.0,63,102,0.0492,198,631.18,5,0.0219,8399.01,33435.77,4664.23,660,1
2020-03-23,Electronics,East,282,81222.47,18862.51,47,71,0.0533,159,518.91,9,0.0319,11433.26,30774.96,-11912.45,557,4
2020-03-23,Electronics,West,431,48852.1,12071.67,54,107,0.0438,77,643.5,22,0.051,6593.09,36691.2,-24619.53,642,4
2020-03-23,Clothing,North,461,26374.35,8800.68,48,222,0.0495,298,90.72,33,0.0716,1903.13,8066.19,734.49,945,0
2020-03-23,Clothing,South,441,20037.79,7322.13,19,134,0.0414,162,126.2,30,0.068,2103.36,9462.75,-2140.62,1205,3
2020-03-23,Clothing,East,542,20585.9,5155.09,51,156,0.0365,243,84.52,12,0.0221,1473.52,7084.02,-1928.93,864,0
2020-03-23,Clothing,West,1327,44622.34,14632.84,100,285,0.0432,451,103.17,53,0.0399,6137.63,22846.55,-8213.71,977,3
2020-03-23,Groceries,North,888,10748.26,2404.92,54,251,0.0385,372,28.22,78,0.0878,714.59,3310.05,-905.13,1550,4
2020-03-23,Groceries,South,824,9845.39,2638.15,70,191,0.0599,282,33.37,69,0.0837,781.39,3118.24,-480.09,1229,2
2020-03-23,Groceries,East,852,7351.47,1803.43,48,225,0.0531,219,32.98,19,0.0223,709.66,3669.25,-1865.82,1557,2
2020-03-23,Groceries,West,824,10517.19,3885.91,105,266,0.0467,333,30.95,53,0.0643,1366.35,3949.69,-63.78,1845,3
2020-03-23,Furniture,North,120,31861.89,13055.67,18,10,0.0442,41,786.17,2,0.0167,4684.56,17773.4,-4717.73,233,0
2020-03-23,Furniture,South,136,64450.3,23255.56,16,38,0.0485,71,933.64,7,0.0515,4765.52,22905.55,350.01,308,1
2020-03-23,Furniture,East,157,50389.1,11222.86,15,37,0.0358,57,930.53,6,0.0382,5087.43,25368.31,-14145.45,286,0
2020-03-23,Furniture,West,137,26771.75,9752.73,10,37,0.0481,37,725.51,11,0.0803,3866.17,19646.33,-9893.6,318,0
2020-03-23,Sports,North,261,23225.73,8834.83,22,92,0.0447,106,214.46,9,0.0345,2424.84,8510.27,324.56,439,2
2020-03-23,Sports,South,148,28915.35,9039.69,10,39,0.0341,131,214.88,4,0.027,1707.59,7696.22,1343.47,480,3
2020-03-23,Sports,East,197,20744.25,4814.65,41,80,0.051,104,194.97,17,0.0863,1823.1,7134.07,-2319.42,570,0
2020-03-23,Sports,West,367,20823.61,7808.93,19,82,0.048,85,247.14,27,0.0736,2038.0,8478.15,-669.22,481,2
2020-03-30,Electronics,North,285,55501.9,24397.61,17,50,0.059,93,587.97,13,0.0456,6266.03,24345.4,52.21,458,1
2020-03-30,Electronics,South,304,74223.88,24544.54,95,95,0.0501,126,571.46,22,0.0724,8473.21,34223.8,-9679.26,641,2
2020-03-30,Electronics,East,294,85709.31,19337.73,27,110,0.047,159,522.64,26,0.0884,11306.83,30519.71,-11181.98,579,4
2020-03-30,Electronics,West,205,36565.36,10171.15,52,73,0.0463,54,646.38,8,0.039,5722.88,32005.91,-21834.76,649,0
2020-03-30,Clothing,North,460,16217.49,7153.09,40,165,0.0482,184,85.77,34,0.0739,1940.6,8281.46,-1128.37,928,2
2020-03-30,Clothing,South,614,22616.44,5398.58,74,173,0.0456,174,127.31,14,0.0228,2106.95,9001.3,-3602.72,1096,1
2020-03-30,Clothing,East,523,18262.49,5958.78,50,128,0.0408,235,81.22,14,0.0268,1521.5,7397.66,-1438.88,794,1
2020-03-30,Clothing,West,301,25026.78,9190.7,17,59,0.0476,253,104.03,20,0.0664,2420.72,8600.79,589.91,976,0
2020-03-30,Groceries,North,769,8686.51,2551.57,168,269,0.0364,292,28.82,18,0.0234,743.76,3327.21,-775.64,1500,2
2020-03-30,Groceries,South,777,10357.7,4311.27,66,230,0.0528,307,32.84,48,0.0618,794.69,2978.27,1333.0,1199,0
2020-03-30,Groceries,East,858,9650.82,3846.37,89,208,0.0497,306,33.01,32,0.0373,744.99,4119.12,-272.75,1507,1
2020-03-30,Groceries,West,1761,12291.05,4611.85,193,763,0.0572,403,30.24,50,0.0284,2826.42,8678.56,-4066.71,1910,3
2020-03-30,Furniture,North,117,37100.72,14816.96,12,12,0.0456,48,781.45,3,0.0256,4469.43,17040.08,-2223.12,229,0
2020-03-30,Furniture,South,132,61191.6,20455.62,16,48,0.0464,66,918.27,10,0.0758,4905.67,23479.32,-3023.7,290,2
2020-03-30,Furniture,East,171,78992.5,32628.86,15,77,0.0328,78,983.26,17,0.0994,4965.08,25678.52,6950.34,304,1
2020-03-30,Furniture,West,113,59049.75,20955.51,16,47,0.048,87,707.01,6,0.0531,3665.94,18397.72,2557.79,281,1
2020-03-30,Sports,North,261,23134.78,7149.36,23,76,0.0386,104,217.24,20,0.0766,2401.94,8312.59,-1163.23,466,2
2020-03-30,Sports,South,169,23338.85,6203.67,18,68,0.0405,117,198.71,4,0.0237,1963.38,7728.69,-1525.02,465,2
2020-03-30,Sports,East,320,7905.64,3113.24,23,88,0.05,41,193.36,26,0.0813,1915.29,6921.84,-3808.6,508,0
2020-03-30,Sports,West,212,22942.75,7537.48,13,71,0.0512,97,244.7,20,0.0943,1705.96,8133.97,-596.49,468,1
2020-04-06,Electronics,North,295,59611.28,25449.93,29,73,0.066,108,568.63,16,0.0542,7803.22,24654.12,795.81,468,2
2020-04-06,Electronics,South,341,77180.62,22484.58,40,72,0.0452,125,608.1,20,0.0587,8215.99,34180.26,-11695.68,582,1
2020-04-06,Electronics,East,268,80412.33,17632.18,31,86,0.049,157,529.9,9,0.0336,11598.69,31822.37,-14190.19,594,2
2020-04-06,Electronics,West,218,89690.38,18441.37,41,99,0.0478,127,683.44,7,0.0321,6692.46,33695.63,-15254.26,583,2
2020-04-06,Clothing,North,611,21983.27,8033.48,47,183,0.0476,245,87.8,34,0.0556,2337.15,8096.38,-62.9,982,4
2020-04-06,Clothing,South,594,23068.83,6590.02,39,107,0.0446,180,125.35,22,0.037,2190.05,9213.35,-2623.33,1165,4
2020-04-06,Clothing,East,581,11833.49,4685.67,48,162,0.0389,147,84.39,34,0.0585,1726.33,7547.02,-2861.35,874,0
2020-04-06,Clothing,West,482,28222.9,11305.39,60,150,0.0414,276,105.1,32,0.0664,2913.58,8621.87,2683.52,984,1
2020-04-06,Groceries,North,849,8751.61,2163.88,163,227,0.0343,295,29.94,56,0.066,729.27,3383.22,-1219.34,1545,1
2020-04-06,Groceries,South,805,8965.14,2612.54,84,237,0.0613,270,33.46,64,0.0795,760.69,3404.09,-791.55,1161,1
2020-04-06,Groceries,East,791,9900.73,3611.99,30,247,0.0479,290,32.97,60,0.0759,766.05,4056.27,-444.28,1506,3
2020-04-06,Groceries,West,829,10163.44,2401.95,96,296,0.0504,355,29.85,20,0.0241,1233.36,4083.19,-1681.24,1894,2
2020-04-06,Furniture,North,113,15542.63,5596.48,8,27,0.0497,19,792.65,8,0.0708,5432.59,17640.14,-12043.66,234,1
2020-04-06,Furniture,South,161,65381.06,29369.45,18,48,0.0445,72,940.28,8,0.0497,4760.77,23384.27,5985.18,301,1
2020-04-06,Furniture,East,208,48061.41,16897.95,24,74,0.0449,55,893.82,13,0.0625,5783.79,26315.85,-9417.9,310,1
2020-04-06,Furniture,West,166,69407.64,25927.08,7,59,0.0487,104,662.42,13,0.0783,4266.32,16713.01,9214.07,282,2
2020-04-06,Sports,North,308,20500.7,5278.57,9,56,0.0513,92,218.96,18,0.0584,2927.38,8832.65,-3554.08,479,2
2020-04-06,Sports,South,359,16695.35,4462.15,27,97,0.0397,75,214.16,33,0.0919,1945.88,7704.0,-3241.85,442,0
2020-04-06,Sports,East,309,22616.06,8344.26,38,93,0.0448,109,199.12,25,0.0809,2086.05,7128.64,1215.62,504,0
2020-04-06,Sports,West,357,15868.41,4285.53,21,95,0.0544,62,245.72,8,0.0224,2143.97,8531.5,-4245.97,458,2
2020-04-13,Electronics,North,357,67254.03,13649.54,24,100,0.0693,106,622.69,16,0.0448,5825.61,22626.93,-8977.39,468,0
2020-04-13,Electronics,South,284,110357.03,45641.63,89,89,0.0517,171,653.71,8,0.0282,8533.81,32049.49,13592.14,650,2
2020-04-13,Electronics,East,306,97533.69,23813.03,29,29,0.0507,178,531.69,26,0.085,11426.85,31128.26,-7315.23,581,1
2020-04-13,Electronics,West,212,125902.56,45005.83,42,65,0.0475,181,697.23,10,0.0472,5480.46,32614.9,12390.93,595,2
2020-04-13,Clothing,North,581,17321.87,6843.48,41,167,0.0502,203,88.2,34,0.0585,2089.78,7526.35,-682.87,939,2
2020-04-13,Clothing,South,675,21933.01,9041.34,90,192,0.0442,170,128.1,25,0.037,2193.05,9321.84,-280.5,1122,4
2020-04-13,Clothing,East,604,6712.08,1650.98,22,239,0.0396,83,81.57,44,0.0728,1760.56,6824.62,-5173.64,849,0
2020-04-13,Clothing,West,601,28484.05,6289.64,58,139,0.0471,268,103.54,43,0.0715,3021.24,8977.28,-2687.64,990,3
2020-04-13,Groceries,North,843,6261.67,1997.71,21,316,0.0389,229,27.83,35,0.0415,641.62,3478.98,-1481.27,1564,2
2020-04-13,Groceries,South,756,7396.37,2121.22,56,180,0.0485,233,32.36,41,0.0542,809.67,3366.49,-1245.27,1191,1
2020-04-13,Groceries,East,769,16213.05,5176.29,81,283,0.0513,470,33.02,33,0.0429,749.19,3981.48,1194.81,1507,3
2020-04-13,Groceries,West,873,7749.46,2367.92,102,266,0.0603,242,32.8,81,0.0928,1278.77,3698.72,-1330.8,1853,4
2020-04-13,Furniture,North,147,45457.48,12184.13,20,29,0.0468,57,788.22,3,0.0204,5790.49,18211.36,-6027.23,227,1
2020-04-13,Furniture,South,158,77764.3,21610.25,22,56,0.0372,87,908.2,9,0.057,5233.61,23130.48,-1520.23,314,0
2020-04-13,Furniture,East,207,93207.28,37941.24,22,82,0.0419,95,950.96,8,0.0386,5841.72,24509.65,13431.59,305,1
2020-04-13,Furniture,West,79,24685.19,6930.76,14,40,0.0489,36,698.83,7,0.0886,4022.26,18822.19,-11891.43,292,1
2020-04-13,Sports,North,298,23059.44,6203.57,19,106,0.0463,108,220.86,6,0.0201,2877.42,9035.35,-2831.78,447,1
2020-04-13,Sports,South,271,9231.0,3288.85,6,95,0.0432,42,209.38,20,0.0738,2040.22,7599.15,-4310.3,450,5
2020-04-13,Sports,East,324,21634.87,5055.7,48,119,0.0463,114,192.51,17,0.0525,2071.08,7555.56,-2499.86,534,1
2020-04-13,Sports,West,267,27826.34,6643.72,17,86,0.0528,115,252.87,13,0.0487,2308.44,8919.71,-2275.99,465,3
2020-04-20,Electronics,North,754,142882.74,42417.99,54,151,0.0579,258,551.66,48,0.0637,13871.49,54066.31,-11648.32,475,0
2020-04-20,Electronics,South,335,107392.41,24129.83,31,61,0.0474,175,614.57,24,0.0716,8232.48,32159.86,-8030.03,621,2
2020-04-20,Electronics,East,348,63546.44,25434.78,33,117,0.0521,126,526.45,33,0.0948,11676.43,31483.6,-6048.82,555,0
2020-04-20,Electronics,West,342,134607.43,51324.87,22,69,0.046,204,687.54,21,0.0614,6827.46,36444.99,14879.88,626,4
2020-04-20,Clothing,North,525,17893.68,4324.94,52,193,0.0493,198,87.04,24,0.0457,2334.45,8997.57,-4672.63,931,2
2020-04-20,Clothing,South,504,25360.25,8929.43,28,137,0.0426,195,127.18,40,0.0794,2275.81,9069.91,-140.48,1193,2
2020-04-20,Clothing,East,650,1058.51,291.18,38,193,0.0447,13,83.07,14,0.0215,1711.51,6452.01,-6160.83,808,1
2020-04-20,Clothing,West,553,22563.97,7796.73,62,148,0.0517,216,105.87,15,0.0271,2670.56,9570.25,-1773.52,983,0
2020-04-20,Groceries,North,883,3477.1,956.54,47,243,0.0356,129,26.7,23,0.026,782.25,3445.72,-2489.18,1539,4
2020-04-20,Groceries,South,796,7749.44,3056.03,44,223,0.0552,250,32.59,18,0.0226,808.37,3281.55,-225.52,1169,1
2020-04-20,Groceries,East,754,8138.99,2217.43,58,234,0.0522,255,32.83,20,0.0265,734.81,3941.6,-1724.17,1522,2
2020-04-20,Groceries,West,853,6321.51,1574.21,92,218,0.0477,199,31.29,33,0.0387,1377.63,4162.48,-2588.27,1833,4
2020-04-20,Furniture,North,126,39724.7,10972.15,19,43,0.0482,52,802.1,12,0.0952,5125.96,18134.07,-7161.92,237,1
2020-04-20,Furniture,South,161,70649.78,30498.27,19,57,0.0432,78,866.85,3,0.0186,5088.55,23593.42,6904.85,300,2
2020-04-20,Furniture,East,190,81105.41,19087.09,19,59,0.0378,82,966.86,12,0.0632,5769.37,25235.22,-6148.13,311,2
2020-04-20,Furniture,West,180,67014.93,27678.56,13,29,0.0445,96,714.41,3,0.0167,4511.32,17999.02,9679.54,301,3
2020-04-20,Sports,North,247,25073.83,7885.63,21,82,0.0402,108,232.15,9,0.0364,2204.06,8679.8,-794.17,468,2
2020-04-20,Sports,South,234,34594.13,12331.01,23,99,0.0363,165,203.32,19,0.0812,2171.49,7762.59,4568.42,443,2
2020-04-20,Sports,East,343,25295.76,6497.39,31,105,0.0501,127,196.71,33,0.0962,2204.51,7027.15,-529.76,517,0
2020-04-20,Sports,West,311,22759.07,5321.37,26,146,0.0503,93,244.14,9,0.0289,2402.4,8602.67,-3281.3,464,3
2020-04-27,Electronics,North,277,67756.67,20564.83,21,69,0.0637,107,610.05,26,0.0939,7296.92,21202.4,-637.57,476,3
2020-04-27,Electronics,South,328,84045.74,21687.64,83,85,0.0472,147,587.55,24,0.0732,8362.45,32669.26,-10981.62,568,0
2020-04-27,Electronics,East,301,91755.6,18695.53,34,92,0.0537,169,528.94,23,0.0764,12487.05,31187.67,-12492.14,656,3
2020-04-27,Electronics,West,235,65533.3,13791.91,36,78,0.0428,97,682.09,10,0.0426,6042.18,32307.94,-18516.03,554,1
2020-04-27,Clothing,North,503,23892.03,7876.62,45,160,0.0496,258,88.23,32,0.0636,1952.41,8095.45,-218.83,979,2
2020-04-27,Clothing,South,627,18604.54,6125.4,75,222,0.0478,156,124.82,35,0.0558,2215.86,9042.3,-2916.9,1156,0
2020-04-27,Clothing,East,506,25410.63,6364.93,65,154,0.0395,293,84.92,38,0.0751,1765.38,6639.03,-274.1,814,0
2020-04-27,Clothing,West,493,19128.81,8367.68,73,115,0.0474,178,107.34,40,0.0811,3089.74,8953.44,-585.76,978,1
2020-04-27,Groceries,North,818,7342.25,2618.34,147,272,0.0405,273,27.04,29,0.0355,708.7,3318.52,-700.18,1515,3
2020-04-27,Groceries,South,286,2858.66,1000.6,22,90,0.0597,89,33.53,19,0.0664,273.45,1174.98,-174.38,1209,1
2020-04-27,Groceries,East,879,11473.89,2435.42,56,231,0.0521,350,31.46,64,0.0728,691.46,3804.99,-1369.57,1477,1
2020-04-27,Groceries,West,749,12499.33,3683.99,101,297,0.0546,436,29.05,47,0.0628,1214.82,4114.88,-430.89,1856,0
2020-04-27,Furniture,North,132,74712.21,33381.21,19,21,0.0493,95,776.43,12,0.0909,5656.62,18012.86,15368.35,222,0
2020-04-27,Furniture,South,156,45065.41,14561.81,16,52,0.051,47,946.36,11,0.0705,5174.66,24099.73,-9537.92,315,2
2020-04-27,Furniture,East,210,59461.1,21368.89,16,72,0.0385,69,856.58,8,0.0381,5866.32,24748.31,-3379.42,291,1
2020-04-27,Furniture,West,288,109527.73,30955.68,29,74,0.0533,155,730.32,26,0.0903,9937.81,40463.3,-9507.62,277,2
2020-04-27,Sports,North,242,23706.67,6515.44,27,75,0.0367,100,229.38,15,0.062,2541.11,9633.58,-3118.14,494,0
2020-04-27,Sports,South,257,37532.01,12863.92,23,49,0.0444,174,208.56,22,0.0856,2028.75,7377.95,5485.97,443,2
2020-04-27,Sports,East,313,22549.21,5142.52,33,110,0.0433,116,198.31,29,0.0927,2097.81,7182.52,-2040.0,508,0
2020-04-27,Sports,West,275,25996.35,10542.42,18,119,0.0488,102,245.73,8,0.0291,2068.21,8543.22,1999.2,466,1
2020-05-04,Electronics,North,711,149550.68,49373.32,76,197,0.0536,290,540.21,47,0.0661,13994.1,64977.42,-15604.1,475,1
2020-05-04,Electronics,South,300,106046.09,37724.44,64,79,0.0497,176,633.23,14,0.0467,8688.89,33069.11,4655.33,612,0
2020-05-04,Electronics,East,295,82562.32,30455.09,33,99,0.0513,158,524.08,15,0.0508,12141.99,31897.44,-1442.35,511,0
2020-05-04,Electronics,West,247,79210.88,35123.73,14,80,0.0423,111,711.23,7,0.0283,7365.68,30618.68,4505.05,551,2
2020-05-04,Clothing,North,520,23817.91,10199.2,70,162,0.0495,265,88.84,38,0.0731,2170.51,7563.45,2635.75,949,2
2020-05-04,Clothing,South,484,23948.33,5405.93,20,201,0.0385,197,126.27,22,0.0455,2140.3,8825.56,-3419.63,1074,2
2020-05-04,Clothing,East,401,16698.89,5806.91,55,189,0.0358,199,81.36,33,0.0823,1624.95,7006.59,-1199.68,808,0
2020-05-04,Clothing,West,458,19732.84,4815.67,60,155,0.0445,181,105.62,13,0.0284,3030.15,8676.05,-3860.38,957,3
2020-05-04,Groceries,North,894,11734.86,2777.42,55,290,0.0424,472,26.17,45,0.0503,707.94,3345.92,-568.5,1559,2
2020-05-04,Groceries,South,759,6727.57,1495.69,73,358,0.0524,201,34.0,39,0.0514,865.44,3374.72,-1879.03,1164,2
2020-05-04,Groceries,East,844,12529.45,4705.5,32,226,0.0528,406,31.7,42,0.0498,704.26,4108.08,597.42,1512,1
2020-05-04,Groceries,West,912,18023.56,4209.75,125,268,0.0529,603,29.39,70,0.0768,1126.58,4026.09,183.66,1878,1
2020-05-04,Furniture,North,116,37305.16,12211.98,12,26,0.0472,48,802.9,5,0.0431,5812.12,18667.97,-6455.99,215,0
2020-05-04,Furniture,South,155,31720.14,11933.77,29,57,0.0495,33,954.71,11,0.071,5798.79,25509.85,-13576.08,329,1
2020-05-04,Furniture,East,240,103533.0,45565.16,17,87,0.0404,105,962.76,20,0.0833,6058.51,25751.94,19813.22,289,3
2020-05-04,Furniture,West,114,13919.7,3790.36,20,75,0.051,19,711.4,9,0.0789,4389.68,17845.02,-14054.66,315,2
2020-05-04,Sports,North,416,23386.83,7633.44,20,93,0.0377,113,215.98,12,0.0288,2445.09,9911.49,-2278.05,490,1
2020-05-04,Sports,South,303,28671.07,9210.0,17,85,0.0348,132,212.93,14,0.0462,2179.21,7782.08,1427.92,453,1
2020-05-04,Sports,East,328,16141.46,6191.71,41,96,0.0519,86,193.28,26,0.0793,2272.0,7275.01,-1083.3,517,1
2020-05-04,Sports,West,247,24166.96,10091.38,16,144,0.0511,101,248.08,13,0.0526,2015.47,8124.27,1967.11,468,2
2020-05-11,Electronics,North,349,68479.38,18268.38,24,123,0.0659,124,561.52,17,0.0487,6341.88,20900.38,-2632.0,478,0
2020-05-11,Electronics,South,312,53628.65,10886.1,32,98,0.0507,85,610.67,17,0.0545,8826.4,33434.56,-22548.46,625,1
2020-05-11,Electronics,East,281,102262.17,23519.71,26,101,0.0494,194,516.38,20,0.0712,12297.75,30894.52,-7374.81,655,1
2020-05-11,Electronics,West,143,49218.67,15097.62,10,101,0.0428,73,689.65,6,0.042,6960.55,34703.39,-19605.77,603,0
2020-05-11,Clothing,North,587,19379.2,6832.63,53,195,0.0498,211,88.07,18,0.0307,2124.2,7945.12,-1112.49,916,0
2020-05-11,Clothing,South,711,25444.77,6035.84,87,98,0.038,193,126.81,52,0.0731,2212.32,9527.22,-3491.38,1194,1
2020-05-11,Clothing,East,498,27776.73,9306.1,20,272,0.0391,323,83.61,42,0.0843,1588.44,7173.05,2133.05,867,0
2020-05-11,Clothing,West,435,28757.34,6329.9,66,80,0.0465,271,101.44,31,0.0713,2953.21,9254.42,-2924.52,971,2
2020-05-11,Groceries,North,792,13380.95,3144.33,114,281,0.0439,478,27.35,53,0.0669,715.98,3386.38,-242.05,1546,2
2020-05-11,Groceries,South,691,9615.37,2025.99,60,298,0.0595,280,33.38,50,0.0724,764.95,3351.26,-1325.27,1204,1
2020-05-11,Groceries,East,854,9389.51,1985.42,50,243,0.0496,278,32.42,28,0.0328,790.41,4014.39,-2028.97,1548,1
2020-05-11,Groceries,West,847,3038.88,1218.94,97,203,0.0563,104,30.06,83,0.098,1192.91,3839.83,-2620.89,1905,1
2020-05-11,Furniture,North,156,37105.29,8731.22,12,23,0.052,50,771.36,10,0.0641,4725.63,18485.77,-9754.55,229,1
2020-05-11,Furniture,South,168,65464.81,14551.87,19,40,0.0422,73,926.48,8,0.0476,5642.41,22363.79,-7811.92,299,1
2020-05-11,Furniture,East,136,77817.18,25288.4,14,88,0.0371,83,968.55,11,0.0809,6080.85,25569.43,-281.03,306,2
2020-05-11,Furniture,West,127,43441.1,15848.69,13,43,0.0515,58,729.27,10,0.0787,4139.86,16873.5,-1024.81,289,2
2020-05-11,Sports,North,277,24196.33,9426.94,25,118,0.0427,111,211.53,26,0.0939,2767.71,9702.02,-275.08,467,1
2020-05-11,Sports,South,234,28197.49,11130.78,44,68,0.0428,141,203.53,18,0.0769,2202.51,7571.73,3559.05,448,3
2020-05-11,Sports,East,384,17949.7,6820.08,39,79,0.0424,93,200.29,13,0.0339,2345.75,7468.48,-648.4,539,0
2020-05-11,Sports,West,317,30920.5,11115.91,17,85,0.0494,120,250.42,30,0.0946,2234.05,8819.74,2296.17,476,1
2020-05-18,Electronics,North,326,58158.29,16390.4,21,45,0.0513,108,552.5,21,0.0644,6668.91,25119.1,-8728.7,527,1
2020-05-18,Electronics,South,324,63875.51,25890.2,39,79,0.0505,100,620.27,20,0.0617,9333.13,32671.31,-6781.11,644,1
2020-05-18,Electronics,East,363,87313.31,33774.68,49,116,0.0512,158,533.52,29,0.0799,12199.6,30930.58,2844.1,583,0
2020-05-18,Electronics,West,309,94713.07,29027.24,26,74,0.0554,147,675.89,19,0.0615,7138.58,31297.51,-2270.27,670,4
2020-05-18,Clothing,North,617,23043.22,8175.35,45,177,0.0477,267,87.48,39,0.0632,2279.78,8335.51,-160.16,979,5
2020-05-18,Clothing,South,259,15598.04,6024.81,24,174,0.0462,127,126.49,10,0.0386,2199.05,9000.03,-2975.22,1181,2
2020-05-18,Clothing,East,638,17746.52,6304.24,26,208,0.032,210,86.3,54,0.0846,1694.47,7046.78,-742.54,867,0
2020-05-18,Clothing,West,506,28740.63,9314.33,63,173,0.0417,255,110.53,35,0.0692,2834.85,9976.8,-662.47,970,1
2020-05-18,Groceries,North,802,14661.27,6404.95,116,218,0.037,550,27.39,38,0.0474,710.2,3304.16,3100.79,1532,2
2020-05-18,Groceries,South,778,8919.05,2863.56,51,311,0.0493,276,33.11,18,0.0231,804.54,3412.42,-548.86,1228,4
2020-05-18,Groceries,East,950,8859.72,2298.89,36,277,0.0518,286,32.09,28,0.0295,748.58,4077.84,-1778.95,1526,2
2020-05-18,Groceries,West,801,13425.79,4043.05,104,242,0.0526,402,32.05,45,0.0562,1226.85,4029.51,13.54,1858,0
2020-05-18,Furniture,North,133,106883.01,25306.78,10,18,0.045,133,797.75,7,0.0526,5349.26,17344.4,7962.38,229,0
2020-05-18,Furniture,South,149,61142.95,22031.53,20,44,0.0462,66,969.55,14,0.094,5394.06,24380.61,-2349.08,292,1
2020-05-18,Furniture,East,172,74477.5,31810.21,21,57,0.0397,76,938.36,15,0.0872,5923.13,26131.84,5678.37,302,2
2020-05-18,Furniture,West,189,743.0,202.21,19,57,0.042,1,721.1,10,0.0529,4578.28,18676.43,-18474.22,293,1
2020-05-18,Sports,North,426,29576.17,6569.22,29,40,0.0462,145,198.88,22,0.0516,2146.7,8481.51,-1912.29,479,0
2020-05-18,Sports,South,257,32144.48,10923.35,5,68,0.0416,159,206.21,5,0.0195,2098.49,8269.9,2653.45,454,0
2020-05-18,Sports,East,281,19886.52,5355.52,30,115,0.0483,105,196.89,22,0.0783,2089.5,7002.61,-1647.09,547,0
